Player Game Type Opp.     Result OT St CTime FGM FGA 2PM 2PA 3PM 3PA FTM FTA PBM PBA InM InA 2JM 2JA OR DF TR Ast FC FD Pts InP 2CP +/- TPF TPA Tchs Pass IFC PFC IFD PFD CS
   Hi5   38   RS vQUE  W(105-83)  0  0   403   1   2   1   1   0   1   0   0   0   0   0   0   1   1  0  1  1   1  0  0   2   0   0   0  14  14    7    5   0   0   0   0  A
   Gg2   38   RS vQUE  W(105-83)  0  0   403   2   3   1   1   1   2   3   3   0   0   1   1   0   0  1  2  3   0  0  1   8   2   0   0  14  14    4    0   0   0   0   1  A
   Ii9   38   RS vQUE  W(105-83)  0  1  1997   5   6   5   6   0   0   0   0   1   1   1   1   4   5  2  7  9  14  1  0  10   2   4  22  91  69   29   23   1   0   0   0  A
   Hg4   38   RS vQUE  W(105-83)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Ge8   38   RS vQUE  W(105-83)  0  1  1800   9  18   7  12   2   6   5   6   1   1   7   9   0   3  2  3  5   1  0  2  25  14   2  18  80  62   23    3   0   0   0   2  A
   Ee1   38   RS vQUE  W(105-83)  0  0   600   1   2   1   2   0   0   3   3   0   0   1   2   0   0  0  1  1   1  0  1   5   2   5   4  25  21    5    2   0   0   0   1  A
   Ga2   38   RS vQUE  W(105-83)  0  1  1997   8  15   8  15   0   0   1   2   0   0   4   6   4   9  3 12 15   0  2  1  17   9   0  22  91  69   16    0   1   1   1   0  A
  Kf10   38   RS vQUE  W(105-83)  0  0   403   1   2   1   1   0   1   0   0   0   0   0   0   1   1  0  1  1   0  0  0   2   0   0   0  14  14    2    0   0   0   0   0  A
   Ka1   38   RS vQUE  W(105-83)  0  0   403   0   1   0   1   0   0   0   2   0   0   0   1   0   0  0  1  1   0  1  1   0   0   0   0  14  14    2    0   1   0   1   0  A
   Gc3   38   RS vQUE  W(105-83)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
